workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error
473,condition1,4,filler,902,盗,4365,42,filler,
473,condition1,4,filler,910,刻,7424,43,filler,
473,condition1,4,juede_contrastive,12,的,3988,44,juede,
473,condition1,4,juede_unclear,120,和,23991,45,juede,
473,condition1,4,yiwei_unclear,108,养宠物,108340,46,yiwei,
473,condition1,4,juede_unclear,116,想认,23374,47,juede,
473,condition1,4,yiwei_contrastive,4,说,17014,48,yiwei,
473,condition1,4,juede_contrastive,14,家,7415,49,juede,
473,condition1,4,yiwei_contrastive,3,想的,22557,50,yiwei,
519,condition1,practice,practice_1,301,放,,0,NA,
519,condition1,practice,practice_2,302,打,,0,NA,
519,condition1,practice,practice_3,303,发,,0,NA,
519,condition1,practice,practice_4,304,闹,,0,NA,
519,condition1,0,yiwei_unclear,102,说,142315,1,yiwei,
519,condition1,0,juede_unclear,112,说,20383,2,juede,
519,condition1,0,juede_unclear,115,猜,10350,3,juede,
519,condition1,0,juede_contrastive,17,说,17438,4,juede,
519,condition1,0,yiwei_unclear,107,说,4229,5,yiwei,
519,condition1,0,filler,902,盗,4551,6,filler,
519,condition1,0,yiwei_contrastive,2,猜,5600,7,yiwei,
519,condition1,0,yiwei_contrastive,1,说,4033,8,yiwei,
519,condition1,0,juede_contrastive,13,说,22287,9,juede,
519,condition1,0,filler,903,待,6782,10,filler,
519,condition1,1,yiwei_contrastive,3,说,14954,11,yiwei,
519,condition1,1,yiwei_unclear,101,说,4780,12,yiwei,
519,condition1,1,juede_contrastive,16,猜,5283,13,juede,
519,condition1,1,yiwei_unclear,104,是,5352,14,yiwei,
519,condition1,1,yiwei_contrastive,10,猜,31321,15,yiwei,
519,condition1,1,juede_unclear,114,猜,22166,16,juede,
519,condition1,1,juede_unclear,119,说,7488,17,juede,
519,condition1,1,juede_contrastive,20,猜,12347,18,juede,
519,condition1,1,filler,909,画,4419,19,filler,
519,condition1,1,filler,904,拔,3964,20,filler,
519,condition1,2,yiwei_unclear,106,属,21220,21,yiwei,
519,condition1,2,juede_contrastive,12,说,6750,22,juede,
519,condition1,2,filler,910,刻,6616,23,filler,
519,condition1,2,juede_unclear,116,想,5434,24,juede,
519,condition1,2,yiwei_contrastive,4,猜,4597,25,yiwei,
519,condition1,2,yiwei_contrastive,7,猜,4284,26,yiwei,
519,condition1,2,filler,901,挠,4217,27,filler,
519,condition1,2,juede_unclear,111,觉得,6954,28,juede,
519,condition1,2,yiwei_unclear,103,想,8997,29,yiwei,
519,condition1,2,juede_contrastive,14,猜,4200,30,juede,
519,condition1,3,filler,906,点,4037,31,filler,
519,condition1,3,filler,908,拆,4697,32,filler,
519,condition1,3,yiwei_contrastive,5,以为,7116,33,yiwei,
519,condition1,3,juede_unclear,117,说,10889,34,juede,
519,condition1,3,yiwei_unclear,109,让,13063,35,yiwei,
519,condition1,3,yiwei_contrastive,8,猜,83409,36,yiwei,
519,condition1,3,juede_contrastive,18,说,12018,37,juede,
519,condition1,3,juede_contrastive,15,说,60857,38,juede,
519,condition1,3,juede_unclear,120,感觉,10318,39,juede,
519,condition1,3,yiwei_unclear,110,想,21920,40,yiwei,
519,condition1,4,yiwei_contrastive,6,猜,3516,41,yiwei,
519,condition1,4,juede_unclear,113,说,3133,42,juede,
519,condition1,4,juede_unclear,118,觉得,13222,43,juede,
519,condition1,4,juede_contrastive,19,觉得,19115,44,juede,
519,condition1,4,yiwei_unclear,108,认为,9917,45,yiwei,
519,condition1,4,yiwei_unclear,105,以为,22691,46,yiwei,
519,condition1,4,filler,905,指,5679,47,filler,
519,condition1,4,yiwei_contrastive,9,猜,4067,48,yiwei,
519,condition1,4,juede_contrastive,11,觉得,90611,49,juede,
519,condition1,4,filler,907,谈,3166,50,filler,
488,condition1,practice,practice_1,301,只,,0,NA,
488,condition1,practice,practice_2,302,打,,0,NA,
488,condition1,practice,practice_3,303,发,,0,NA,
488,condition1,practice,practice_4,304,有,,0,NA,
488,condition1,0,yiwei_contrastive,4,叫,25197,1,yiwei,
488,condition1,0,filler,903,待,20640,2,filler,
488,condition1,0,yiwei_contrastive,7,不,24318,3,yiwei,
488,condition1,0,juede_unclear,120,让,24033,4,juede,
488,condition1,0,yiwei_unclear,110,想,30848,5,yiwei,
488,condition1,0,juede_contrastive,19,是,26328,6,juede,
488,condition1,0,filler,901,挠,68865,7,filler,
488,condition1,0,yiwei_unclear,103,想,39095,8,yiwei,
488,condition1,0,juede_contrastive,12,看,24720,9,juede,
488,condition1,0,juede_unclear,118,想,21336,10,juede,
488,condition1,1,yiwei_contrastive,2,知道,20048,11,yiwei,
488,condition1,1,juede_contrastive,18,想,24697,12,juede,
488,condition1,1,yiwei_unclear,106,算,19014,13,yiwei,
488,condition1,1,filler,902,盗,18065,14,filler,
488,condition1,1,juede_unclear,112,想,61383,15,juede,
488,condition1,1,juede_contrastive,20,猜,84840,16,juede,
488,condition1,1,yiwei_unclear,105,想,25800,17,yiwei,
488,condition1,1,juede_unclear,114,猜,39976,18,juede,
488,condition1,1,filler,910,刻,17704,19,filler,
488,condition1,1,yiwei_contrastive,9,猜,33704,20,yiwei,
488,condition1,2,yiwei_contrastive,5,看,16928,21,yiwei,
488,condition1,2,juede_contrastive,15,知道,103104,22,juede,
488,condition1,2,juede_contrastive,14,不,18504,23,juede,
488,condition1,2,juede_unclear,119,看,19273,24,juede,
488,condition1,2,yiwei_unclear,101,认为,21295,25,yiwei,
488,condition1,2,yiwei_unclear,107,认为,22968,26,yiwei,
488,condition1,2,filler,905,指,17951,27,filler,
488,condition1,2,filler,906,点,20064,28,filler,
488,condition1,2,yiwei_contrastive,8,看,16424,29,yiwei,
488,condition1,2,juede_unclear,113,认为,13295,30,juede,
488,condition1,3,filler,907,谈,14776,31,filler,
488,condition1,3,juede_contrastive,13,要的,79560,32,juede,
488,condition1,3,yiwei_contrastive,6,想,13591,33,yiwei,
488,condition1,3,juede_unclear,117,放,30904,34,juede,
488,condition1,3,yiwei_unclear,108,认为,24640,35,yiwei,
488,condition1,3,yiwei_unclear,102,看,13712,36,yiwei,
488,condition1,3,filler,909,画,17256,37,filler,
488,condition1,3,juede_contrastive,11,看,14335,38,juede,
488,condition1,3,juede_unclear,111,用,24544,39,juede,
488,condition1,3,yiwei_contrastive,1,说,77736,40,yiwei,
488,condition1,4,juede_contrastive,17,不,20896,41,juede,
488,condition1,4,juede_contrastive,16,看,16417,42,juede,
488,condition1,4,filler,908,拆,18847,43,filler,
488,condition1,4,juede_unclear,115,想,20183,44,juede,
488,condition1,4,filler,904,拔,18751,45,filler,
488,condition1,4,juede_unclear,116,想,20568,46,juede,
488,condition1,4,yiwei_contrastive,3,还,45904,47,yiwei,
488,condition1,4,yiwei_contrastive,10,不,38328,48,yiwei,
488,condition1,4,yiwei_unclear,104,看,17601,49,yiwei,
488,condition1,4,yiwei_unclear,109,看,16336,50,yiwei,
521,condition1,practice,practice_1,301,放,,0,NA,
521,condition1,practice,practice_2,302,打,,0,NA,
521,condition1,practice,practice_3,303,发,,0,NA,
521,condition1,practice,practice_4,304,闹,,0,NA,
521,condition1,0,filler,907,谈,4356,1,filler,
521,condition1,0,yiwei_contrastive,9,看,11044,2,yiwei,
521,condition1,0,juede_unclear,119,说,5032,3,juede,
521,condition1,0,filler,904,揠,18030,4,filler,
521,condition1,0,juede_unclear,113,夸,6798,5,juede,
521,condition1,0,juede_contrastive,14,看,9682,6,juede,
521,condition1,0,juede_contrastive,12,说,4251,7,juede,
521,condition1,0,yiwei_contrastive,1,说,4213,8,yiwei,
521,condition1,0,yiwei_unclear,106,说,7197,9,yiwei,
521,condition1,0,yiwei_unclear,103,以为,13548,10,yiwei,
521,condition1,1,yiwei_unclear,107,说,6663,11,yiwei,
521,condition1,1,juede_unclear,117,看,13436,12,juede,
521,condition1,1,yiwei_unclear,104,打,7550,13,yiwei,
521,condition1,1,filler,902,盗,5033,14,filler,
521,condition1,1,juede_contrastive,20,说,5212,15,juede,
521,condition1,1,filler,910,刻,7934,16,filler,
521,condition1,1,juede_contrastive,15,看,4534,17,juede,
521,condition1,1,yiwei_contrastive,8,发现,6896,18,yiwei,
521,condition1,1,yiwei_contrastive,7,看,5577,19,yiwei,
521,condition1,1,juede_unclear,118,说,3967,20,juede,
521,condition1,2,juede_unclear,116,看,4548,21,juede,
521,condition1,2,yiwei_contrastive,5,猜,8536,22,yiwei,
521,condition1,2,yiwei_contrastive,4,猜,3926,23,yiwei,
521,condition1,2,yiwei_unclear,108,说,8851,24,yiwei,
521,condition1,2,juede_contrastive,16,看,11329,25,juede,
521,condition1,2,filler,903,待,7814,26,filler,
521,condition1,2,juede_unclear,111,觉得,5085,27,juede,
521,condition1,2,filler,901,挠,4780,28,filler,
521,condition1,2,yiwei_unclear,109,来,8598,29,yiwei,
521,condition1,2,juede_contrastive,13,看,4136,30,juede,
521,condition1,3,yiwei_unclear,101,说,4686,31,yiwei,
521,condition1,3,yiwei_unclear,102,说,5191,32,yiwei,
521,condition1,3,filler,909,画,4423,33,filler,
521,condition1,3,juede_contrastive,18,说,3454,34,juede,
521,condition1,3,juede_unclear,120,在,6595,35,juede,
521,condition1,3,yiwei_contrastive,3,说,5679,36,yiwei,
521,condition1,3,juede_contrastive,19,看,19191,37,juede,
521,condition1,3,juede_unclear,114,发现,18765,38,juede,
521,condition1,3,filler,906,点,4648,39,filler,
521,condition1,3,yiwei_contrastive,6,说,4171,40,yiwei,
521,condition1,4,filler,908,拆,5402,41,filler,
521,condition1,4,filler,905,指,6565,42,filler,
521,condition1,4,juede_unclear,112,说,3613,43,juede,
521,condition1,4,yiwei_contrastive,10,说,3536,44,yiwei,
521,condition1,4,yiwei_unclear,110,说,9817,45,yiwei,
521,condition1,4,yiwei_contrastive,2,看,3617,46,yiwei,
521,condition1,4,juede_unclear,115,看,3234,47,juede,
521,condition1,4,yiwei_unclear,105,看,4183,48,yiwei,
521,condition1,4,juede_contrastive,11,瞧,6933,49,juede,
521,condition1,4,juede_contrastive,17,说,6646,50,juede,
495,condition1,practice,practice_1,301,放,,0,NA,
495,condition1,practice,practice_2,302,打,,0,NA,
495,condition1,practice,practice_3,303,发,,0,NA,
495,condition1,practice,practice_4,304,闹,,0,NA,
495,condition1,0,yiwei_unclear,108,负责,35183,1,yiwei,
495,condition1,0,juede_contrastive,13,刚刚,56128,2,juede,
495,condition1,0,juede_unclear,115,猜,9329,3,juede,
495,condition1,0,filler,910,刻,9774,4,filler,
495,condition1,0,yiwei_unclear,101,说,14697,5,yiwei,
495,condition1,0,juede_unclear,114,害,14600,6,juede,
495,condition1,0,yiwei_contrastive,5,不知道,12079,7,yiwei,
495,condition1,0,juede_contrastive,19,不会,23153,8,juede,
495,condition1,0,filler,901,挠,423641,9,filler,
495,condition1,0,yiwei_contrastive,1,看,12023,10,yiwei,
495,condition1,1,filler,904,揠,32343,11,filler,
495,condition1,1,juede_unclear,120,觉得,10329,12,juede,
495,condition1,1,juede_contrastive,11,认为,12848,13,juede,
495,condition1,1,yiwei_contrastive,4,认,7416,14,yiwei,
495,condition1,1,filler,909,画,7128,15,filler,
495,condition1,1,yiwei_contrastive,9,觉得,22967,16,yiwei,
495,condition1,1,yiwei_unclear,110,觉得,54112,17,yiwei,
495,condition1,1,juede_unclear,119,感觉,15352,18,juede,
495,condition1,1,juede_contrastive,16,买,11512,19,juede,
495,condition1,1,yiwei_unclear,104,告诉,13312,20,yiwei,
495,condition1,2,yiwei_contrastive,6,认为,9042,21,yiwei,
495,condition1,2,yiwei_contrastive,10,觉得,13735,22,yiwei,
495,condition1,2,juede_unclear,111,觉得,25839,23,juede,
495,condition1,2,filler,902,盗,50072,24,filler,
495,condition1,2,yiwei_unclear,103,看到,18648,25,yiwei,
495,condition1,2,juede_unclear,112,想,16895,26,juede,
495,condition1,2,juede_contrastive,14,认为,13488,27,juede,
495,condition1,2,filler,906,点,6264,28,filler,
495,condition1,2,juede_contrastive,20,看,8025,29,juede,
495,condition1,2,yiwei_unclear,109,知道,5800,30,yiwei,
495,condition1,3,juede_contrastive,17,瞧,10511,31,juede,
495,condition1,3,filler,905,指,10464,32,filler,
495,condition1,3,yiwei_unclear,102,感觉,10680,33,yiwei,
495,condition1,3,yiwei_contrastive,8,看,6472,34,yiwei,
495,condition1,3,juede_contrastive,12,想,8432,35,juede,
495,condition1,3,juede_unclear,113,认同,10784,36,juede,
495,condition1,3,yiwei_contrastive,7,认为,12623,37,yiwei,
495,condition1,3,filler,903,待,7073,38,filler,
495,condition1,3,yiwei_unclear,105,以为,9168,39,yiwei,
495,condition1,3,juede_unclear,118,同意,9232,40,juede,
495,condition1,4,yiwei_unclear,107,误会,12120,41,yiwei,
495,condition1,4,juede_unclear,117,看,9216,42,juede,
495,condition1,4,juede_contrastive,18,猜测,15128,43,juede,
495,condition1,4,juede_unclear,116,想,9816,44,juede,
495,condition1,4,juede_contrastive,15,看,8119,45,juede,
495,condition1,4,yiwei_contrastive,3,想,12351,46,yiwei,
495,condition1,4,yiwei_contrastive,2,觉得,12224,47,yiwei,
495,condition1,4,filler,908,拆,7223,48,filler,
495,condition1,4,yiwei_unclear,106,刚才,17865,49,yiwei,
495,condition1,4,filler,907,谈,6647,50,filler,
436,condition1,practice,practice_1,301,放,,0,NA,
436,condition1,practice,practice_2,302,打,,0,NA,
436,condition1,practice,practice_3,303,发,,0,NA,
436,condition1,practice,practice_4,304,闹,,0,NA,
436,condition1,0,juede_contrastive,17,说的,123034,1,juede,
436,condition1,0,juede_unclear,112,感觉,26692,2,juede,
436,condition1,0,yiwei_unclear,101,认为,12563,3,yiwei,
436,condition1,0,yiwei_contrastive,6,做饭,8082,4,yiwei,
436,condition1,0,juede_contrastive,18,听说,49340,5,juede,
436,condition1,0,juede_unclear,111,觉得,9147,6,juede,
436,condition1,0,filler,902,盗,7518,7,filler,
436,condition1,0,yiwei_contrastive,4,当,58985,8,yiwei,
436,condition1,0,filler,903,待,8612,9,filler,
436,condition1,0,yiwei_unclear,109,撵,18879,10,yiwei,
436,condition1,1,yiwei_contrastive,7,认为,28152,11,yiwei,
436,condition1,1,juede_unclear,115,想,34301,12,juede,
436,condition1,1,juede_contrastive,13,说,23207,13,juede,
436,condition1,1,filler,905,指,9877,14,filler,
436,condition1,1,juede_unclear,116,感觉,12827,15,juede,
436,condition1,1,yiwei_unclear,106,剩下,20710,16,yiwei,
436,condition1,1,filler,901,挠,9461,17,filler,
436,condition1,1,yiwei_contrastive,3,确定,65307,18,yiwei,
436,condition1,1,yiwei_unclear,102,想象,15860,19,yiwei,
436,condition1,1,juede_contrastive,16,想起来,32760,20,juede,
436,condition1,2,juede_contrastive,12,设想,31322,21,juede,
436,condition1,2,yiwei_unclear,110,欣赏,117147,22,yiwei,
436,condition1,2,filler,909,画,5532,23,filler,
436,condition1,2,juede_unclear,113,同意,23130,24,juede,
436,condition1,2,juede_unclear,120,拉,29275,25,juede,
436,condition1,2,yiwei_unclear,103,调侃,20193,26,yiwei,
436,condition1,2,filler,904,拔,11397,27,filler,
436,condition1,2,yiwei_contrastive,8,发现,14383,28,yiwei,
436,condition1,2,juede_contrastive,19,是,16131,29,juede,
436,condition1,2,yiwei_contrastive,5,知道,9251,30,yiwei,
436,condition1,3,juede_unclear,118,觉得,32304,31,juede,
436,condition1,3,yiwei_unclear,104,是,78060,32,yiwei,
436,condition1,3,juede_contrastive,15,猜,44984,33,juede,
436,condition1,3,filler,906,点,8430,34,filler,
436,condition1,3,yiwei_unclear,108,确认,24732,35,yiwei,
436,condition1,3,yiwei_contrastive,2,忘记,20604,36,yiwei,
436,condition1,3,yiwei_contrastive,10,以为,10761,37,yiwei,
436,condition1,3,filler,907,谈,4650,38,filler,
436,condition1,3,juede_contrastive,11,戴,7413,39,juede,
436,condition1,3,juede_unclear,119,说,28789,40,juede,
436,condition1,4,yiwei_contrastive,9,猜,6017,41,yiwei,
436,condition1,4,yiwei_unclear,107,认为,8484,42,yiwei,
436,condition1,4,juede_unclear,117,看到,71457,43,juede,
436,condition1,4,filler,908,拆,5715,44,filler,
436,condition1,4,juede_unclear,114,发现,24638,45,juede,
436,condition1,4,yiwei_contrastive,1,确认,19718,46,yiwei,
436,condition1,4,juede_contrastive,20,说,20742,47,juede,
436,condition1,4,juede_contrastive,14,猜测,35459,48,juede,
436,condition1,4,filler,910,刻,6780,49,filler,
436,condition1,4,yiwei_unclear,105,以为,19415,50,yiwei,
479,condition1,practice,practice_1,301,放,,0,NA,
479,condition1,practice,practice_2,302,打,,0,NA,
479,condition1,practice,practice_3,303,发,,0,NA,
479,condition1,practice,practice_4,304,闹,,0,NA,
479,condition1,0,yiwei_unclear,110,以为,17265,1,yiwei,
479,condition1,0,juede_contrastive,12,认为,3167,2,juede,
479,condition1,0,yiwei_unclear,102,以为,3336,3,yiwei,
479,condition1,0,yiwei_contrastive,8,发现,7592,4,yiwei,
479,condition1,0,filler,908,拆,3704,5,filler,
479,condition1,0,juede_unclear,113,觉得,2888,6,juede,
479,condition1,0,filler,902,盗,4592,7,filler,
479,condition1,0,juede_contrastive,14,认为,9040,8,juede,
479,condition1,0,yiwei_contrastive,6,说,3383,9,yiwei,
479,condition1,0,juede_unclear,114,害怕,10479,10,juede,
479,condition1,1,yiwei_unclear,101,以为,5088,11,yiwei,
479,condition1,1,juede_unclear,118,认为,5192,12,juede,
479,condition1,1,filler,904,拔,5696,13,filler,
479,condition1,1,filler,903,待,5528,14,filler,
479,condition1,1,yiwei_contrastive,7,以为,5664,15,yiwei,
479,condition1,1,yiwei_contrastive,10,以为,3792,16,yiwei,
479,condition1,1,juede_contrastive,11,戴,16176,17,juede,
479,condition1,1,juede_contrastive,15,认为,22456,18,juede,
479,condition1,1,yiwei_unclear,103,以为,3671,19,yiwei,
479,condition1,1,juede_unclear,119,看,5112,20,juede,
479,condition1,2,yiwei_unclear,106,留下,10241,21,yiwei,
479,condition1,2,juede_contrastive,13,说,20535,22,juede,
479,condition1,2,yiwei_contrastive,3,以为,6720,23,yiwei,
479,condition1,2,yiwei_contrastive,1,说,9064,24,yiwei,
479,condition1,2,yiwei_unclear,105,以为,9600,25,yiwei,
479,condition1,2,juede_contrastive,19,感觉,52136,26,juede,
479,condition1,2,juede_unclear,116,看到,8832,27,juede,
479,condition1,2,filler,909,画,4456,28,filler,
479,condition1,2,juede_unclear,117,放,9624,29,juede,
479,condition1,2,filler,901,挠,3384,30,filler,
479,condition1,3,yiwei_contrastive,2,以为,3272,31,yiwei,
479,condition1,3,filler,907,谈,2800,32,filler,
479,condition1,3,juede_unclear,120,说,4248,33,juede,
479,condition1,3,yiwei_unclear,107,说,3952,34,yiwei,
479,condition1,3,juede_unclear,111,发现,3848,35,juede,
479,condition1,3,juede_contrastive,18,认为,3704,36,juede,
479,condition1,3,yiwei_unclear,104,告诉,4584,37,yiwei,
479,condition1,3,juede_contrastive,16,说的,5048,38,juede,
479,condition1,3,yiwei_contrastive,4,说,6288,39,yiwei,
479,condition1,3,filler,906,点,3312,40,filler,
479,condition1,4,juede_contrastive,17,以为,3352,41,juede,
479,condition1,4,juede_unclear,112,说,5568,42,juede,
479,condition1,4,yiwei_unclear,108,以为,10488,43,yiwei,
479,condition1,4,yiwei_contrastive,5,以为,2984,44,yiwei,
479,condition1,4,yiwei_contrastive,9,感觉,8072,45,yiwei,
479,condition1,4,filler,910,刻,4704,46,filler,
479,condition1,4,filler,905,指,4097,47,filler,
479,condition1,4,yiwei_unclear,109,让,3079,48,yiwei,
479,condition1,4,juede_unclear,115,认为,4096,49,juede,
479,condition1,4,juede_contrastive,20,说,6129,50,juede,
509,condition1,practice,practice_1,301,放,,0,NA,
509,condition1,practice,practice_2,302,打,,0,NA,
509,condition1,practice,practice_3,303,发,,0,NA,
509,condition1,practice,practice_4,304,闹,,0,NA,
509,condition1,0,yiwei_unclear,103,以为,22474,1,yiwei,
509,condition1,0,filler,906,点,3991,2,filler,
509,condition1,0,yiwei_contrastive,10,以为,7767,3,yiwei,
509,condition1,0,juede_unclear,111,觉得,4274,4,juede,
509,condition1,0,juede_contrastive,11,觉得,15342,5,juede,
509,condition1,0,juede_contrastive,15,看,17644,6,juede,
509,condition1,0,yiwei_unclear,102,猜,8498,7,yiwei,
509,condition1,0,juede_unclear,112,觉得,6306,8,juede,
509,condition1,0,yiwei_contrastive,8,猜,4294,9,yiwei,
509,condition1,0,filler,909,画,4181,10,filler,
509,condition1,1,yiwei_unclear,107,说,4116,11,yiwei,
509,condition1,1,juede_contrastive,17,看,17296,12,juede,
509,condition1,1,juede_unclear,116,看,14888,13,juede,
509,condition1,1,yiwei_unclear,101,以为,16034,14,yiwei,
509,condition1,1,juede_unclear,117,藏,4370,15,juede,
509,condition1,1,filler,903,待,4231,16,filler,
509,condition1,1,yiwei_contrastive,5,觉得,4130,17,yiwei,
509,condition1,1,juede_contrastive,20,认为,5246,18,juede,
509,condition1,1,yiwei_contrastive,1,说,4266,19,yiwei,
509,condition1,1,filler,904,揠,16817,20,filler,
509,condition1,2,juede_unclear,120,觉得,12202,21,juede,
509,condition1,2,juede_contrastive,16,觉得,7575,22,juede,
509,condition1,2,yiwei_unclear,106,剩,19012,23,yiwei,
509,condition1,2,yiwei_unclear,105,以为,15364,24,yiwei,
509,condition1,2,yiwei_contrastive,2,以为,4194,25,yiwei,
509,condition1,2,filler,908,拆,4362,26,filler,
509,condition1,2,juede_contrastive,13,以为,4096,27,juede,
509,condition1,2,yiwei_contrastive,4,以为,3432,28,yiwei,
509,condition1,2,filler,901,挠,5172,29,filler,
509,condition1,2,juede_unclear,119,看,17791,30,juede,
509,condition1,3,yiwei_contrastive,3,以为,5496,31,yiwei,
509,condition1,3,juede_unclear,115,以为,3577,32,juede,
509,condition1,3,juede_unclear,118,以为,4450,33,juede,
509,condition1,3,yiwei_unclear,108,觉得,19104,34,yiwei,
509,condition1,3,filler,907,谈,3644,35,filler,
509,condition1,3,juede_contrastive,14,以为,3394,36,juede,
509,condition1,3,juede_contrastive,18,猜,5203,37,juede,
509,condition1,3,yiwei_contrastive,7,猜,7720,38,yiwei,
509,condition1,3,yiwei_unclear,110,以为,5697,39,yiwei,
509,condition1,3,filler,905,指,7420,40,filler,
509,condition1,4,yiwei_unclear,104,看,15619,41,yiwei,
509,condition1,4,juede_contrastive,12,觉得,7651,42,juede,
509,condition1,4,filler,910,刻,5874,43,filler,
509,condition1,4,yiwei_unclear,109,猜,3418,44,yiwei,
509,condition1,4,juede_contrastive,19,觉得,14058,45,juede,
509,condition1,4,yiwei_contrastive,6,以为,4243,46,yiwei,
509,condition1,4,juede_unclear,114,看,5870,47,juede,
509,condition1,4,filler,902,盗,5468,48,filler,
509,condition1,4,yiwei_contrastive,9,猜,3864,49,yiwei,
509,condition1,4,juede_unclear,113,认为,3560,50,juede,
494,condition1,practice,practice_1,301,放,,0,NA,
494,condition1,practice,practice_2,302,打,,0,NA,
494,condition1,practice,practice_3,303,发,,0,NA,
494,condition1,practice,practice_4,304,闹,,0,NA,
494,condition1,0,yiwei_contrastive,1,说,4559,1,yiwei,
494,condition1,0,filler,901,挠,4797,2,filler,
494,condition1,0,juede_contrastive,18,说,4418,3,juede,
494,condition1,0,yiwei_contrastive,3,就,5176,4,yiwei,
494,condition1,0,filler,903,待,3434,5,filler,
494,condition1,0,juede_unclear,119,说,6944,6,juede,
494,condition1,0,yiwei_unclear,101,以为,6747,7,yiwei,
494,condition1,0,juede_contrastive,12,说,4400,8,juede,
494,condition1,0,yiwei_unclear,105,计划,25486,9,yiwei,
494,condition1,0,juede_unclear,120,带,8076,10,juede,
494,condition1,1,filler,906,点,5425,11,filler,
494,condition1,1,yiwei_unclear,110,猜,13235,12,yiwei,
494,condition1,1,filler,905,指,5592,13,filler,
494,condition1,1,juede_unclear,113,觉得,3898,14,juede,
494,condition1,1,juede_contrastive,11,戴,7424,15,juede,
494,condition1,1,juede_unclear,111,觉得,4301,16,juede,
494,condition1,1,yiwei_unclear,102,觉得,5185,17,yiwei,
494,condition1,1,yiwei_contrastive,8,发现,10572,18,yiwei,
494,condition1,1,yiwei_contrastive,9,说,9516,19,yiwei,
494,condition1,1,juede_contrastive,20,猜,14653,20,juede,
494,condition1,2,yiwei_unclear,103,觉得,8916,21,yiwei,
494,condition1,2,yiwei_contrastive,10,以为,6266,22,yiwei,
494,condition1,2,juede_contrastive,13,拿的,13704,23,juede,
494,condition1,2,yiwei_contrastive,6,说,4164,24,yiwei,
494,condition1,2,juede_unclear,112,说,8087,25,juede,
494,condition1,2,filler,902,盗,3817,26,filler,
494,condition1,2,yiwei_unclear,108,划分,11400,27,yiwei,
494,condition1,2,juede_unclear,118,觉得,4603,28,juede,
494,condition1,2,filler,908,拆,3474,29,filler,
494,condition1,2,juede_contrastive,14,以为,3564,30,juede,
494,condition1,3,juede_unclear,116,认,8712,31,juede,
494,condition1,3,yiwei_contrastive,2,猜,9244,32,yiwei,
494,condition1,3,juede_contrastive,15,拿的,11181,33,juede,
494,condition1,3,yiwei_contrastive,4,说,3607,34,yiwei,
494,condition1,3,yiwei_unclear,107,叫,5419,35,yiwei,
494,condition1,3,juede_contrastive,17,拿的,13060,36,juede,
494,condition1,3,filler,907,谈,4739,37,filler,
494,condition1,3,juede_unclear,115,觉得,21349,38,juede,
494,condition1,3,yiwei_unclear,104,告诉,4953,39,yiwei,
494,condition1,3,filler,909,添,4006,40,filler,
494,condition1,4,filler,904,揠,5830,41,filler,
494,condition1,4,yiwei_unclear,106,剩下,3815,42,yiwei,
494,condition1,4,yiwei_unclear,109,离开,3441,43,yiwei,
494,condition1,4,juede_contrastive,19,觉得,14452,44,juede,
494,condition1,4,yiwei_contrastive,7,觉得,16140,45,yiwei,
494,condition1,4,filler,910,刻,6057,46,filler,
494,condition1,4,juede_contrastive,16,觉得,5215,47,juede,
494,condition1,4,juede_unclear,114,看见,10760,48,juede,
494,condition1,4,yiwei_contrastive,5,发现,5272,49,yiwei,
494,condition1,4,juede_unclear,117,放,5801,50,juede,
438,condition1,practice,practice_1,301,放,,0,NA,
438,condition1,practice,practice_2,302,打,,0,NA,
438,condition1,practice,practice_3,303,發,,0,NA,
438,condition1,practice,practice_4,304,鬧,,0,NA,
438,condition1,0,juede_contrastive,14,看,64714,1,juede,
438,condition1,0,filler,910,刻,59201,2,filler,
438,condition1,0,yiwei_unclear,108,承擔,189087,3,yiwei,
438,condition1,0,yiwei_contrastive,10,看,68442,4,yiwei,
438,condition1,0,juede_unclear,115,看,11073,5,juede,
438,condition1,0,filler,905,指,4967,6,filler,
438,condition1,0,juede_contrastive,18,看見,18972,7,juede,
438,condition1,0,yiwei_unclear,102,說,6918,8,yiwei,
438,condition1,0,yiwei_contrastive,7,笑,166973,9,yiwei,
438,condition1,0,juede_unclear,119,看看,27729,10,juede,
438,condition1,1,yiwei_unclear,110,告訴,22817,11,yiwei,
438,condition1,1,yiwei_contrastive,2,說,6728,12,yiwei,
438,condition1,1,juede_unclear,116,看見,23617,13,juede,
438,condition1,1,filler,906,点,12752,14,filler,
438,condition1,1,filler,904,拔,14019,15,filler,
438,condition1,1,juede_contrastive,15,看,10759,16,juede,
438,condition1,1,juede_unclear,120,抓,55871,17,juede,
438,condition1,1,yiwei_unclear,105,躲避,37602,18,yiwei,
438,condition1,1,juede_contrastive,16,找,19451,19,juede,
438,condition1,1,yiwei_contrastive,6,看見,11988,20,yiwei,
438,condition1,2,yiwei_contrastive,5,看,4224,21,yiwei,
438,condition1,2,filler,909,畫,10121,22,filler,
438,condition1,2,yiwei_unclear,103,看,12784,23,yiwei,
438,condition1,2,juede_unclear,111,說,8390,24,juede,
438,condition1,2,juede_contrastive,11,挑,23993,25,juede,
438,condition1,2,juede_contrastive,19,是,56531,26,juede,
438,condition1,2,filler,901,撓,30176,27,filler,
