workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
429,condition1,4,yiwei_contrastive,2,以为,9897,44,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,4,juede_contrastive,15,看,8220,45,juede,NA,NA,NA,other,non-other,0,constrained
429,condition1,4,yiwei_contrastive,6,以为,7056,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,4,yiwei_unclear,109,以为,12784,47,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,4,juede_unclear,114,害怕,13444,49,juede,NA,NA,NA,other,non-emotion,0,unconstrained
429,condition1,4,juede_unclear,111,觉得,6486,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
461,condition1,0,yiwei_contrastive,6,以為,27725,2,yiwei,NA,NA,NA,yiwei,contra,1,constrained
461,condition1,0,juede_unclear,115,覺得,84527,3,juede,NA,NA,NA,juede,non-belief,1,unconstrained
461,condition1,0,juede_contrastive,19,覺得,19180,4,juede,NA,NA,NA,juede,non-belief,1,constrained
461,condition1,0,yiwei_unclear,104,以為,42819,5,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
461,condition1,0,juede_unclear,112,覺得,59658,6,juede,NA,NA,NA,juede,non-belief,1,unconstrained
461,condition1,0,yiwei_contrastive,8,發現,91398,7,yiwei,NA,NA,NA,other,factive-other,0,constrained
461,condition1,0,yiwei_unclear,107,以為,12778,8,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
461,condition1,0,juede_contrastive,16,覺得,17736,10,juede,NA,NA,NA,juede,non-belief,1,constrained
461,condition1,1,yiwei_contrastive,9,以為,23307,11,yiwei,NA,NA,NA,yiwei,contra,1,constrained
461,condition1,1,yiwei_unclear,103,以為,15130,12,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
461,condition1,1,juede_unclear,118,覺得,24728,13,juede,NA,NA,NA,juede,non-belief,1,unconstrained
461,condition1,1,juede_contrastive,13,說,26160,14,juede,NA,NA,NA,other,non-say,0,constrained
461,condition1,1,yiwei_contrastive,7,以為,14406,16,yiwei,NA,NA,NA,yiwei,contra,1,constrained
461,condition1,1,juede_contrastive,12,覺得,22566,17,juede,NA,NA,NA,juede,non-belief,1,constrained
461,condition1,1,juede_unclear,116,大概,26314,19,juede,NA,NA,NA,other,other,0,unconstrained
461,condition1,1,yiwei_unclear,102,說,13837,20,yiwei,NA,NA,NA,other,non-say,0,unconstrained
461,condition1,2,yiwei_unclear,101,以為,19961,21,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
461,condition1,2,juede_contrastive,14,猜,14753,24,juede,NA,NA,NA,other,non-belief,0,constrained
461,condition1,2,yiwei_contrastive,10,猜,16191,25,yiwei,NA,NA,NA,other,non-belief,0,constrained
461,condition1,2,yiwei_contrastive,4,以為,17921,26,yiwei,NA,NA,NA,yiwei,contra,1,constrained
461,condition1,2,juede_contrastive,20,覺得,14092,27,juede,NA,NA,NA,juede,non-belief,1,constrained
461,condition1,2,yiwei_unclear,110,猜,59400,28,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
461,condition1,2,juede_unclear,114,覺得,24252,29,juede,NA,NA,NA,juede,non-belief,1,unconstrained
461,condition1,2,juede_unclear,111,發現,17247,30,juede,NA,NA,NA,other,factive-other,0,unconstrained
461,condition1,3,juede_contrastive,15,說,15893,31,juede,NA,NA,NA,other,non-say,0,constrained
461,condition1,3,juede_unclear,117,覺得,16499,32,juede,NA,NA,NA,juede,non-belief,1,unconstrained
461,condition1,3,yiwei_unclear,106,以為,31913,33,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
461,condition1,3,yiwei_unclear,109,要,51574,34,yiwei,NA,NA,NA,other,desire,0,unconstrained
461,condition1,3,juede_contrastive,17,看,34774,36,juede,NA,NA,NA,other,non-other,0,constrained
461,condition1,3,yiwei_contrastive,1,以為,19161,37,yiwei,NA,NA,NA,yiwei,contra,1,constrained
461,condition1,3,yiwei_contrastive,2,想說,17774,39,yiwei,NA,NA,NA,other,non-say,0,constrained
461,condition1,3,juede_unclear,120,說,33982,40,juede,NA,NA,NA,other,non-say,0,unconstrained
461,condition1,4,yiwei_unclear,105,以為,25000,41,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
461,condition1,4,juede_contrastive,18,說,10804,42,juede,NA,NA,NA,other,non-say,0,constrained
461,condition1,4,yiwei_unclear,108,認為,35688,43,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
461,condition1,4,juede_unclear,113,覺得,10411,44,juede,NA,NA,NA,juede,non-belief,1,unconstrained
461,condition1,4,yiwei_contrastive,3,以為,9065,45,yiwei,NA,NA,NA,yiwei,contra,1,constrained
461,condition1,4,juede_contrastive,11,還是,15032,46,juede,NA,NA,NA,other,other,0,constrained
461,condition1,4,yiwei_contrastive,5,以為,10750,48,yiwei,NA,NA,NA,yiwei,contra,1,constrained
461,condition1,4,juede_unclear,119,覺得,11702,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
457,condition1,0,juede_unclear,113,觉得,24667,1,juede,NA,NA,NA,juede,non-belief,1,unconstrained
457,condition1,0,juede_contrastive,17,知道,37983,2,juede,NA,NA,NA,other,factive-belief,0,constrained
457,condition1,0,yiwei_unclear,107,说,15732,3,yiwei,NA,NA,NA,other,non-say,0,unconstrained
457,condition1,0,juede_contrastive,16,觉得,45640,5,juede,NA,NA,NA,juede,non-belief,1,constrained
457,condition1,0,yiwei_contrastive,8,画画,73491,7,yiwei,NA,NA,NA,other,verb,0,constrained
457,condition1,0,yiwei_contrastive,6,认为,13444,8,yiwei,NA,NA,NA,other,non-belief,0,constrained
457,condition1,0,juede_unclear,112,发现,62664,9,juede,NA,NA,NA,other,factive-other,0,unconstrained
457,condition1,0,yiwei_unclear,110,发现,52088,10,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
457,condition1,1,yiwei_unclear,104,看到,33665,11,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
457,condition1,1,juede_unclear,116,见过,20380,13,juede,NA,NA,NA,other,other,0,unconstrained
457,condition1,1,juede_unclear,117,放,42608,14,juede,NA,NA,NA,other,verb,0,unconstrained
457,condition1,1,yiwei_contrastive,7,看,25611,15,yiwei,NA,NA,NA,other,non-belief,0,constrained
457,condition1,1,yiwei_contrastive,10,还以为,18203,16,yiwei,NA,NA,NA,yiwei,contra,1,constrained
457,condition1,1,juede_contrastive,19,觉得,12112,17,juede,NA,NA,NA,juede,non-belief,1,constrained
457,condition1,1,yiwei_unclear,102,说,23040,19,yiwei,NA,NA,NA,other,non-say,0,unconstrained
457,condition1,1,juede_contrastive,18,认为,30352,20,juede,NA,NA,NA,other,non-belief,0,constrained
457,condition1,2,juede_unclear,118,看,18988,21,juede,NA,NA,NA,other,non-other,0,unconstrained
457,condition1,2,yiwei_contrastive,5,还以为,30564,22,yiwei,NA,NA,NA,yiwei,contra,1,constrained
457,condition1,2,yiwei_unclear,108,接纳,94920,24,yiwei,NA,NA,NA,other,other,0,unconstrained
457,condition1,2,juede_unclear,120,想象,29140,25,juede,NA,NA,NA,other,non-other,0,unconstrained
457,condition1,2,juede_contrastive,20,说,26083,26,juede,NA,NA,NA,other,non-say,0,constrained
457,condition1,2,yiwei_unclear,103,以为,13651,27,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
457,condition1,2,yiwei_contrastive,3,以为,23660,28,yiwei,NA,NA,NA,yiwei,contra,1,constrained
457,condition1,2,juede_contrastive,12,觉得,12284,30,juede,NA,NA,NA,juede,non-belief,1,constrained
457,condition1,3,juede_contrastive,13,认为,14408,31,juede,NA,NA,NA,other,non-belief,0,constrained
457,condition1,3,yiwei_unclear,106,剩下,19252,34,yiwei,NA,NA,NA,other,other,0,unconstrained
457,condition1,3,juede_contrastive,15,看,17100,35,juede,NA,NA,NA,other,non-other,0,constrained
457,condition1,3,yiwei_contrastive,1,说,13688,36,yiwei,NA,NA,NA,other,non-say,0,constrained
457,condition1,3,juede_unclear,111,觉得,12436,37,juede,NA,NA,NA,juede,non-belief,1,unconstrained
457,condition1,3,yiwei_unclear,109,赶,25740,38,yiwei,NA,NA,NA,other,other,0,unconstrained
457,condition1,3,juede_unclear,115,觉得,13544,39,juede,NA,NA,NA,juede,non-belief,1,unconstrained
457,condition1,3,yiwei_contrastive,2,觉得,42896,40,yiwei,NA,NA,NA,juede,non-belief,0,constrained
457,condition1,4,juede_contrastive,14,看,15660,41,juede,NA,NA,NA,other,non-other,0,constrained
457,condition1,4,juede_unclear,119,看,17404,42,juede,NA,NA,NA,other,non-other,0,unconstrained
457,condition1,4,juede_contrastive,11,戴,19248,43,juede,NA,NA,NA,other,verb,0,constrained
457,condition1,4,yiwei_contrastive,4,以为,19128,44,yiwei,NA,NA,NA,yiwei,contra,1,constrained
457,condition1,4,yiwei_unclear,101,认为,15596,46,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
457,condition1,4,yiwei_unclear,105,以为,15103,47,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
457,condition1,4,juede_unclear,114,觉得,17428,48,juede,NA,NA,NA,juede,non-belief,1,unconstrained
457,condition1,4,yiwei_contrastive,9,觉得,16264,49,yiwei,NA,NA,NA,juede,non-belief,0,constrained
484,condition1,0,yiwei_contrastive,3,以为,106742,1,yiwei,NA,NA,NA,yiwei,contra,1,constrained
484,condition1,0,yiwei_contrastive,7,以为,44674,3,yiwei,NA,NA,NA,yiwei,contra,1,constrained
484,condition1,0,yiwei_unclear,104,以为,96289,4,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
484,condition1,0,juede_contrastive,13,以为,96807,5,juede,NA,NA,NA,yiwei,contra,0,constrained
484,condition1,0,juede_unclear,114,觉得,65689,6,juede,NA,NA,NA,juede,non-belief,1,unconstrained
484,condition1,0,yiwei_unclear,109,拉,56828,8,yiwei,NA,NA,NA,other,verb,0,unconstrained
484,condition1,0,juede_contrastive,14,觉得,30136,9,juede,NA,NA,NA,juede,non-belief,1,constrained
484,condition1,0,juede_unclear,116,感觉,102059,10,juede,NA,NA,NA,other,non-belief,0,unconstrained
484,condition1,1,yiwei_contrastive,2,觉得,65650,11,yiwei,NA,NA,NA,juede,non-belief,0,constrained
484,condition1,1,yiwei_unclear,103,以为,44974,12,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
484,condition1,1,yiwei_unclear,110,觉得,30715,13,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
484,condition1,1,juede_contrastive,18,认为,32577,14,juede,NA,NA,NA,other,non-belief,0,constrained
484,condition1,1,juede_unclear,119,觉得,27904,15,juede,NA,NA,NA,juede,non-belief,1,unconstrained
484,condition1,1,juede_unclear,112,感觉,32894,16,juede,NA,NA,NA,other,non-belief,0,unconstrained
484,condition1,1,juede_contrastive,19,觉得,36549,18,juede,NA,NA,NA,juede,non-belief,1,constrained
484,condition1,1,yiwei_contrastive,8,认为,61877,20,yiwei,NA,NA,NA,other,non-belief,0,constrained
484,condition1,2,juede_contrastive,11,感觉,24065,21,juede,NA,NA,NA,other,non-belief,0,constrained
484,condition1,2,juede_unclear,113,觉得,23571,22,juede,NA,NA,NA,juede,non-belief,1,unconstrained
484,condition1,2,juede_contrastive,17,认为,26677,23,juede,NA,NA,NA,other,non-belief,0,constrained
484,condition1,2,yiwei_unclear,105,认为,32963,24,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
484,condition1,2,yiwei_unclear,107,以为,17086,26,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
484,condition1,2,juede_unclear,120,觉得,20457,27,juede,NA,NA,NA,juede,non-belief,1,unconstrained
484,condition1,2,yiwei_contrastive,9,以为,26457,28,yiwei,NA,NA,NA,yiwei,contra,1,constrained
484,condition1,2,yiwei_contrastive,1,认为,22924,29,yiwei,NA,NA,NA,other,non-belief,0,constrained
484,condition1,3,juede_unclear,111,觉得,17429,31,juede,NA,NA,NA,juede,non-belief,1,unconstrained
484,condition1,3,yiwei_contrastive,6,以为,11250,33,yiwei,NA,NA,NA,yiwei,contra,1,constrained
484,condition1,3,juede_unclear,115,觉得,18892,34,juede,NA,NA,NA,juede,non-belief,1,unconstrained
484,condition1,3,juede_contrastive,20,认为,21811,36,juede,NA,NA,NA,other,non-belief,0,constrained
484,condition1,3,yiwei_unclear,106,以为,27419,37,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
484,condition1,3,yiwei_contrastive,5,以为,14840,38,yiwei,NA,NA,NA,yiwei,contra,1,constrained
484,condition1,3,yiwei_unclear,108,觉得,39510,39,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
484,condition1,3,juede_contrastive,12,认为,18171,40,juede,NA,NA,NA,other,non-belief,0,constrained
484,condition1,4,yiwei_unclear,102,以为,23791,41,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
484,condition1,4,juede_contrastive,15,觉得,36177,42,juede,NA,NA,NA,juede,non-belief,1,constrained
484,condition1,4,juede_unclear,117,觉得,48612,43,juede,NA,NA,NA,juede,non-belief,1,unconstrained
484,condition1,4,juede_contrastive,16,感觉,16886,45,juede,NA,NA,NA,other,non-belief,0,constrained
484,condition1,4,yiwei_contrastive,10,以为,19055,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
484,condition1,4,yiwei_unclear,101,认为,19573,48,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
484,condition1,4,yiwei_contrastive,4,以为,18407,49,yiwei,NA,NA,NA,yiwei,contra,1,constrained
484,condition1,4,juede_unclear,118,觉得,25578,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
423,condition1,0,juede_unclear,118,要是,16660,1,juede,NA,NA,NA,other,other,0,unconstrained
423,condition1,0,juede_unclear,116,想,13736,2,juede,NA,NA,NA,other,non-belief,0,unconstrained
423,condition1,0,juede_contrastive,16,想,30735,3,juede,NA,NA,NA,other,non-belief,0,constrained
423,condition1,0,juede_contrastive,12,认为,6969,5,juede,NA,NA,NA,other,non-belief,0,constrained
423,condition1,0,yiwei_unclear,106,只要,18029,6,yiwei,NA,NA,NA,other,other,0,unconstrained
423,condition1,0,yiwei_contrastive,2,看,10014,8,yiwei,NA,NA,NA,other,non-other,0,constrained
423,condition1,0,yiwei_unclear,105,以为,19318,9,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
423,condition1,0,yiwei_contrastive,4,想,10837,10,yiwei,NA,NA,NA,other,non-belief,0,constrained
423,condition1,1,juede_unclear,115,想,10403,11,juede,NA,NA,NA,other,non-belief,0,unconstrained
423,condition1,1,yiwei_unclear,102,说,12183,13,yiwei,NA,NA,NA,other,non-say,0,unconstrained
423,condition1,1,yiwei_unclear,101,会知道,13425,14,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
423,condition1,1,yiwei_contrastive,7,以为,12968,15,yiwei,NA,NA,NA,yiwei,contra,1,constrained
423,condition1,1,juede_unclear,111,认为,4657,16,juede,NA,NA,NA,other,non-belief,0,unconstrained
423,condition1,1,juede_contrastive,19,觉得,10246,17,juede,NA,NA,NA,juede,non-belief,1,constrained
423,condition1,1,juede_contrastive,18,说,8444,18,juede,NA,NA,NA,other,non-say,0,constrained
423,condition1,1,yiwei_contrastive,6,还以为,14380,20,yiwei,NA,NA,NA,yiwei,contra,1,constrained
423,condition1,2,yiwei_contrastive,10,以为,14417,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
423,condition1,2,juede_unclear,114,觉得,12748,24,juede,NA,NA,NA,juede,non-belief,1,unconstrained
423,condition1,2,juede_contrastive,15,说,20953,25,juede,NA,NA,NA,other,non-say,0,constrained
423,condition1,2,yiwei_unclear,103,以为,20213,26,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
423,condition1,2,yiwei_contrastive,3,还以为,8639,27,yiwei,NA,NA,NA,yiwei,contra,1,constrained
423,condition1,2,juede_unclear,117,放,21029,28,juede,NA,NA,NA,other,verb,0,unconstrained
423,condition1,2,yiwei_unclear,108,已经认为,18375,29,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
423,condition1,2,juede_contrastive,14,认为,9456,30,juede,NA,NA,NA,other,non-belief,0,constrained
423,condition1,3,yiwei_contrastive,5,还以为,6714,31,yiwei,NA,NA,NA,yiwei,contra,1,constrained
423,condition1,3,juede_contrastive,11,戴,11959,32,juede,NA,NA,NA,other,verb,0,constrained
423,condition1,3,juede_unclear,112,想,11460,33,juede,NA,NA,NA,other,non-belief,0,unconstrained
423,condition1,3,yiwei_unclear,109,以为,18043,34,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
423,condition1,3,juede_contrastive,17,看,12548,35,juede,NA,NA,NA,other,non-other,0,constrained
423,condition1,3,juede_unclear,113,认为,8164,36,juede,NA,NA,NA,other,non-belief,0,unconstrained
423,condition1,3,yiwei_unclear,104,以为,15651,38,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
423,condition1,3,yiwei_contrastive,1,以为,6204,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
423,condition1,4,juede_contrastive,13,觉得,9904,41,juede,NA,NA,NA,juede,non-belief,1,constrained
423,condition1,4,juede_unclear,119,觉得,7524,42,juede,NA,NA,NA,juede,non-belief,1,unconstrained
423,condition1,4,yiwei_unclear,110,以为,8245,43,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
423,condition1,4,yiwei_unclear,107,觉得,3993,44,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
423,condition1,4,juede_contrastive,20,觉得,7309,46,juede,NA,NA,NA,juede,non-belief,1,constrained
423,condition1,4,juede_unclear,120,决定,4376,47,juede,NA,NA,NA,other,verb,0,unconstrained
423,condition1,4,yiwei_contrastive,9,认为,11125,49,yiwei,NA,NA,NA,other,non-belief,0,constrained
423,condition1,4,yiwei_contrastive,8,想,8723,50,yiwei,NA,NA,NA,other,non-belief,0,constrained
441,condition1,0,yiwei_contrastive,6,以为,25821,2,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,0,yiwei_unclear,104,看到,37453,3,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
441,condition1,0,juede_contrastive,12,觉得,18372,4,juede,NA,NA,NA,juede,non-belief,1,constrained
441,condition1,0,juede_unclear,114,觉得,68019,5,juede,NA,NA,NA,juede,non-belief,1,unconstrained
441,condition1,0,juede_unclear,115,记得,22340,6,juede,NA,NA,NA,other,factive-other,0,unconstrained
441,condition1,0,yiwei_unclear,106,剩,29998,7,yiwei,NA,NA,NA,other,other,0,unconstrained
441,condition1,0,juede_contrastive,14,觉得,27441,8,juede,NA,NA,NA,juede,non-belief,1,constrained
441,condition1,0,yiwei_contrastive,1,以为,18436,9,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,1,yiwei_unclear,101,以为,13914,11,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
441,condition1,1,juede_unclear,117,看,25682,12,juede,NA,NA,NA,other,non-other,0,unconstrained
441,condition1,1,yiwei_contrastive,4,以为,18544,13,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,1,yiwei_contrastive,10,以为,10665,15,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,1,juede_unclear,119,觉得,8972,17,juede,NA,NA,NA,juede,non-belief,1,unconstrained
441,condition1,1,yiwei_unclear,107,以为,5334,18,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
441,condition1,1,juede_contrastive,13,知道,36782,19,juede,NA,NA,NA,other,factive-belief,0,constrained
441,condition1,1,juede_contrastive,18,觉得,7727,20,juede,NA,NA,NA,juede,non-belief,1,constrained
441,condition1,2,yiwei_unclear,108,认为,28517,21,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
441,condition1,2,juede_unclear,118,觉得,10586,22,juede,NA,NA,NA,juede,non-belief,1,unconstrained
441,condition1,2,yiwei_unclear,105,以为,19301,24,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
441,condition1,2,juede_contrastive,19,觉得,16559,25,juede,NA,NA,NA,juede,non-belief,1,constrained
441,condition1,2,juede_unclear,120,觉得,11780,26,juede,NA,NA,NA,juede,non-belief,1,unconstrained
441,condition1,2,yiwei_contrastive,8,以为,17944,27,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,2,yiwei_contrastive,5,以为,4891,29,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,2,juede_contrastive,17,确定,29163,30,juede,NA,NA,NA,other,other,0,constrained
441,condition1,3,yiwei_unclear,103,以为,35784,31,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
441,condition1,3,yiwei_contrastive,9,以为,8172,32,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,3,juede_unclear,112,觉得,16140,34,juede,NA,NA,NA,juede,non-belief,1,unconstrained
441,condition1,3,yiwei_unclear,110,以为,21826,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
441,condition1,3,juede_unclear,111,觉得,3048,36,juede,NA,NA,NA,juede,non-belief,1,unconstrained
441,condition1,3,juede_contrastive,16,觉得,17347,37,juede,NA,NA,NA,juede,non-belief,1,constrained
441,condition1,3,yiwei_contrastive,7,以为,6033,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,3,juede_contrastive,20,觉得,13157,40,juede,NA,NA,NA,juede,non-belief,1,constrained
441,condition1,4,juede_unclear,116,想认,38302,41,juede,NA,NA,NA,other,desire,0,unconstrained
441,condition1,4,juede_contrastive,15,觉得,23131,42,juede,NA,NA,NA,juede,non-belief,1,constrained
441,condition1,4,juede_contrastive,11,戴,20437,43,juede,NA,NA,NA,other,verb,0,constrained
441,condition1,4,yiwei_contrastive,2,以为,5384,44,yiwei,NA,NA,NA,yiwei,contra,1,constrained
441,condition1,4,juede_unclear,113,觉得,8048,46,juede,NA,NA,NA,juede,non-belief,1,unconstrained
441,condition1,4,yiwei_unclear,102,以为,13218,47,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
441,condition1,4,yiwei_unclear,109,赶,20386,48,yiwei,NA,NA,NA,other,other,0,unconstrained
441,condition1,4,yiwei_contrastive,3,以为,13548,49,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,0,juede_unclear,119,覺得,94584,2,juede,NA,NA,NA,juede,non-belief,1,unconstrained
434,condition1,0,juede_unclear,115,希望,91471,3,juede,NA,NA,NA,other,other,0,unconstrained
434,condition1,0,yiwei_contrastive,2,看,94264,4,yiwei,NA,NA,NA,other,non-other,0,constrained
434,condition1,0,juede_contrastive,13,看到的,90152,6,juede,NA,NA,NA,other,factive-other,0,constrained
434,condition1,0,yiwei_contrastive,1,以為,39651,7,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,0,juede_contrastive,15,說,26899,8,juede,NA,NA,NA,other,non-say,0,constrained
434,condition1,0,yiwei_unclear,101,以為,65487,9,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
434,condition1,0,yiwei_unclear,103,覺得,47901,10,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
434,condition1,1,juede_unclear,114,看,18085,12,juede,NA,NA,NA,other,non-other,0,unconstrained
434,condition1,1,yiwei_unclear,102,覺得,74351,13,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
434,condition1,1,yiwei_contrastive,9,覺得,43617,14,yiwei,NA,NA,NA,juede,non-belief,0,constrained
434,condition1,1,juede_contrastive,19,覺得,17384,16,juede,NA,NA,NA,juede,non-belief,1,constrained
434,condition1,1,juede_unclear,118,覺得,20550,17,juede,NA,NA,NA,juede,non-belief,1,unconstrained
434,condition1,1,yiwei_unclear,107,認為,52169,18,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
434,condition1,1,juede_contrastive,12,覺得,33067,19,juede,NA,NA,NA,juede,non-belief,1,constrained
434,condition1,1,yiwei_contrastive,6,以為,14733,20,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,2,juede_contrastive,17,看,42651,22,juede,NA,NA,NA,other,non-other,0,constrained
434,condition1,2,yiwei_contrastive,10,還以為,17082,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,2,yiwei_unclear,109,看,23168,24,yiwei,NA,NA,NA,other,non-other,0,unconstrained
434,condition1,2,juede_contrastive,18,覺得,17717,25,juede,NA,NA,NA,juede,non-belief,1,constrained
434,condition1,2,juede_unclear,120,認為,17768,26,juede,NA,NA,NA,other,non-belief,0,unconstrained
434,condition1,2,juede_unclear,111,覺得,18967,27,juede,NA,NA,NA,juede,non-belief,1,unconstrained
434,condition1,2,yiwei_contrastive,5,還以為,15884,28,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,2,yiwei_unclear,104,看到,32775,29,yiwei,NA,NA,NA,other,factive-other,0,unconstrained
434,condition1,3,yiwei_unclear,110,以為,38249,31,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
434,condition1,3,juede_contrastive,20,說,16000,32,juede,NA,NA,NA,other,non-say,0,constrained
434,condition1,3,juede_contrastive,11,戴,21133,33,juede,NA,NA,NA,other,verb,0,constrained
434,condition1,3,yiwei_unclear,108,認為,27967,34,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
434,condition1,3,yiwei_contrastive,3,還以為,12250,35,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,3,yiwei_contrastive,4,以為,24982,36,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,3,juede_unclear,116,看,30850,38,juede,NA,NA,NA,other,non-other,0,unconstrained
434,condition1,3,juede_unclear,117,放,27584,39,juede,NA,NA,NA,other,verb,0,unconstrained
434,condition1,4,juede_contrastive,16,看,34418,41,juede,NA,NA,NA,other,non-other,0,constrained
434,condition1,4,juede_unclear,112,覺得,29499,43,juede,NA,NA,NA,juede,non-belief,1,unconstrained
434,condition1,4,yiwei_contrastive,7,還以為,19350,45,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,4,yiwei_contrastive,8,以為,55568,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
434,condition1,4,juede_contrastive,14,覺得,47765,47,juede,NA,NA,NA,juede,non-belief,1,constrained
434,condition1,4,yiwei_unclear,106,憑,39916,48,yiwei,NA,NA,NA,other,other,0,unconstrained
434,condition1,4,juede_unclear,113,都認為,18967,49,juede,NA,NA,NA,other,non-belief,0,unconstrained
434,condition1,4,yiwei_unclear,105,還覺得,57601,50,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
505,condition1,0,yiwei_unclear,104,以为,23230,1,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
505,condition1,0,yiwei_unclear,110,想要,62458,2,yiwei,NA,NA,NA,other,desire,0,unconstrained
505,condition1,0,juede_contrastive,13,说,47586,3,juede,NA,NA,NA,other,non-say,0,constrained
505,condition1,0,yiwei_contrastive,5,以为,34874,4,yiwei,NA,NA,NA,yiwei,contra,1,constrained
505,condition1,0,juede_unclear,116,怎么看,81860,6,juede,NA,NA,NA,other,other,0,unconstrained
505,condition1,0,juede_unclear,119,跟你说,35804,7,juede,NA,NA,NA,other,non-say,0,unconstrained
505,condition1,0,yiwei_contrastive,8,画画,44194,8,yiwei,NA,NA,NA,other,verb,0,constrained
505,condition1,0,juede_contrastive,11,还是,25270,9,juede,NA,NA,NA,other,other,0,constrained
505,condition1,1,yiwei_contrastive,3,以为,19420,12,yiwei,NA,NA,NA,yiwei,contra,1,constrained
505,condition1,1,yiwei_contrastive,9,以为,27216,13,yiwei,NA,NA,NA,yiwei,contra,1,constrained
505,condition1,1,juede_contrastive,18,家,33719,15,juede,NA,NA,NA,other,other,0,constrained
505,condition1,1,juede_contrastive,19,是,66697,16,juede,NA,NA,NA,other,other,0,constrained
