"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
368,"condition1","1","yiwei_unclear",108,"以为","yiwei",6250,19,"yiwei",NA,"correct",1,"unconstrained"
368,"condition1","1","juede_contrastive",15,"以为","yiwei",5200,20,"juede",NA,"incorrect",0,"constrained"
368,"condition1","2","juede_unclear",120,"觉得","juede",4234,22,"juede",NA,"correct",1,"unconstrained"
368,"condition1","2","yiwei_contrastive",5,"以为","yiwei",2500,23,"yiwei",NA,"correct",1,"constrained"
368,"condition1","2","yiwei_unclear",106,"以为","yiwei",7250,24,"yiwei",NA,"correct",1,"unconstrained"
368,"condition1","2","juede_contrastive",20,"觉得","juede",6717,25,"juede",NA,"correct",1,"constrained"
368,"condition1","2","juede_unclear",119,"觉得","juede",4401,26,"juede",NA,"correct",1,"unconstrained"
368,"condition1","2","yiwei_contrastive",6,"觉得","juede",5800,28,"yiwei",NA,"incorrect",0,"constrained"
368,"condition1","2","juede_contrastive",12,"觉得","juede",2668,29,"juede",NA,"correct",1,"constrained"
368,"condition1","2","yiwei_unclear",110,"以为","yiwei",7854,30,"yiwei",NA,"correct",1,"unconstrained"
368,"condition1","3","juede_contrastive",18,"觉得","juede",6196,32,"juede",NA,"correct",1,"constrained"
368,"condition1","3","yiwei_contrastive",1,"以为","yiwei",3717,33,"yiwei",NA,"correct",1,"constrained"
368,"condition1","3","yiwei_unclear",104,"以为","yiwei",6517,34,"yiwei",NA,"correct",1,"unconstrained"
368,"condition1","3","yiwei_unclear",101,"以为","yiwei",5019,35,"yiwei",NA,"correct",1,"unconstrained"
368,"condition1","3","yiwei_contrastive",9,"觉得","juede",2898,36,"yiwei",NA,"incorrect",0,"constrained"
368,"condition1","3","juede_unclear",117,"以为","yiwei",4151,38,"juede",NA,"incorrect",0,"unconstrained"
368,"condition1","3","juede_unclear",116,"觉得","juede",6432,39,"juede",NA,"correct",1,"unconstrained"
368,"condition1","3","juede_contrastive",14,"觉得","juede",8762,40,"juede",NA,"correct",1,"constrained"
368,"condition1","4","yiwei_unclear",105,"以为","yiwei",4255,41,"yiwei",NA,"correct",1,"unconstrained"
368,"condition1","4","yiwei_contrastive",2,"以为","yiwei",3684,42,"yiwei",NA,"correct",1,"constrained"
368,"condition1","4","yiwei_unclear",102,"觉得","juede",2700,43,"yiwei",NA,"incorrect",0,"unconstrained"
368,"condition1","4","juede_contrastive",19,"觉得","juede",6883,44,"juede",NA,"correct",1,"constrained"
368,"condition1","4","yiwei_contrastive",3,"以为","yiwei",5750,45,"yiwei",NA,"correct",1,"constrained"
368,"condition1","4","juede_unclear",112,"觉得","juede",3488,46,"juede",NA,"correct",1,"unconstrained"
368,"condition1","4","juede_contrastive",17,"以为","yiwei",4016,48,"juede",NA,"incorrect",0,"constrained"
368,"condition1","4","juede_unclear",118,"觉得","juede",4066,50,"juede",NA,"correct",1,"unconstrained"
338,"condition1","0","juede_contrastive",11,"觉得","juede",3919,2,"juede",NA,"correct",1,"constrained"
338,"condition1","0","yiwei_unclear",106,"以为","yiwei",3826,3,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","0","yiwei_contrastive",1,"以为","yiwei",3348,4,"yiwei",NA,"correct",1,"constrained"
338,"condition1","0","juede_contrastive",17,"觉得","juede",4849,5,"juede",NA,"correct",1,"constrained"
338,"condition1","0","juede_unclear",119,"觉得","juede",2880,6,"juede",NA,"correct",1,"unconstrained"
338,"condition1","0","juede_unclear",120,"觉得","juede",4012,8,"juede",NA,"correct",1,"unconstrained"
338,"condition1","0","yiwei_unclear",102,"觉得","juede",3048,9,"yiwei",NA,"incorrect",0,"unconstrained"
338,"condition1","0","yiwei_contrastive",4,"觉得","juede",3287,10,"yiwei",NA,"incorrect",0,"constrained"
338,"condition1","1","juede_contrastive",13,"以为","yiwei",3301,13,"juede",NA,"incorrect",0,"constrained"
338,"condition1","1","yiwei_unclear",108,"以为","yiwei",2997,14,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","1","juede_contrastive",19,"觉得","juede",3263,15,"juede",NA,"correct",1,"constrained"
338,"condition1","1","juede_unclear",115,"觉得","juede",2434,16,"juede",NA,"correct",1,"unconstrained"
338,"condition1","1","yiwei_contrastive",8,"觉得","juede",2785,17,"yiwei",NA,"incorrect",0,"constrained"
338,"condition1","1","yiwei_unclear",107,"觉得","juede",2475,18,"yiwei",NA,"incorrect",0,"unconstrained"
338,"condition1","1","juede_unclear",117,"以为","yiwei",2242,19,"juede",NA,"incorrect",0,"unconstrained"
338,"condition1","1","yiwei_contrastive",5,"以为","yiwei",2096,20,"yiwei",NA,"correct",1,"constrained"
338,"condition1","2","juede_contrastive",12,"觉得","juede",2448,21,"juede",NA,"correct",1,"constrained"
338,"condition1","2","juede_contrastive",20,"以为","yiwei",4294,22,"juede",NA,"incorrect",0,"constrained"
338,"condition1","2","yiwei_unclear",103,"以为","yiwei",2786,24,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","2","yiwei_contrastive",10,"以为","yiwei",2835,25,"yiwei",NA,"correct",1,"constrained"
338,"condition1","2","yiwei_contrastive",3,"以为","yiwei",2624,27,"yiwei",NA,"correct",1,"constrained"
338,"condition1","2","juede_unclear",111,"觉得","juede",3644,28,"juede",NA,"correct",1,"unconstrained"
338,"condition1","2","juede_unclear",112,"觉得","juede",3116,29,"juede",NA,"correct",1,"unconstrained"
338,"condition1","2","yiwei_unclear",110,"以为","yiwei",3558,30,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","3","juede_contrastive",18,"觉得","juede",4453,32,"juede",NA,"correct",1,"constrained"
338,"condition1","3","juede_unclear",116,"觉得","juede",2904,33,"juede",NA,"correct",1,"unconstrained"
338,"condition1","3","yiwei_unclear",101,"以为","yiwei",3110,34,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","3","juede_contrastive",15,"觉得","juede",4027,35,"juede",NA,"correct",1,"constrained"
338,"condition1","3","yiwei_contrastive",9,"以为","yiwei",2044,36,"yiwei",NA,"correct",1,"constrained"
338,"condition1","3","yiwei_contrastive",7,"以为","yiwei",2023,37,"yiwei",NA,"correct",1,"constrained"
338,"condition1","3","yiwei_unclear",105,"以为","yiwei",3032,38,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","3","juede_unclear",113,"觉得","juede",2509,39,"juede",NA,"correct",1,"unconstrained"
338,"condition1","4","yiwei_unclear",109,"以为","yiwei",2197,41,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","4","juede_contrastive",14,"以为","yiwei",2229,42,"juede",NA,"incorrect",0,"constrained"
338,"condition1","4","yiwei_contrastive",2,"以为","yiwei",2625,43,"yiwei",NA,"correct",1,"constrained"
338,"condition1","4","juede_unclear",118,"觉得","juede",2948,45,"juede",NA,"correct",1,"unconstrained"
338,"condition1","4","juede_contrastive",16,"觉得","juede",2217,46,"juede",NA,"correct",1,"constrained"
338,"condition1","4","juede_unclear",114,"觉得","juede",5404,48,"juede",NA,"correct",1,"unconstrained"
338,"condition1","4","yiwei_unclear",104,"以为","yiwei",3607,49,"yiwei",NA,"correct",1,"unconstrained"
338,"condition1","4","yiwei_contrastive",6,"以为","yiwei",2176,50,"yiwei",NA,"correct",1,"constrained"
306,"condition1","0","yiwei_unclear",101,"以为","yiwei",4514,1,"yiwei",NA,"correct",1,"unconstrained"
306,"condition1","0","juede_contrastive",17,"以为","yiwei",5247,2,"juede",NA,"incorrect",0,"constrained"
306,"condition1","0","yiwei_unclear",105,"以为","yiwei",5782,3,"yiwei",NA,"correct",1,"unconstrained"
306,"condition1","0","yiwei_contrastive",9,"觉得","juede",4134,4,"yiwei",NA,"incorrect",0,"constrained"
306,"condition1","0","juede_unclear",118,"觉得","juede",4367,5,"juede",NA,"correct",1,"unconstrained"
306,"condition1","0","juede_contrastive",12,"觉得","juede",2997,7,"juede",NA,"correct",1,"constrained"
306,"condition1","0","yiwei_contrastive",5,"以为","yiwei",3600,8,"yiwei",NA,"correct",1,"constrained"
306,"condition1","0","juede_unclear",120,"以为","yiwei",5848,10,"juede",NA,"incorrect",0,"unconstrained"
306,"condition1","1","juede_contrastive",19,"觉得","juede",4534,11,"juede",NA,"correct",1,"constrained"
306,"condition1","1","juede_contrastive",18,"觉得","juede",4433,13,"juede",NA,"correct",1,"constrained"
306,"condition1","1","yiwei_contrastive",3,"以为","yiwei",4467,14,"yiwei",NA,"correct",1,"constrained"
306,"condition1","1","yiwei_contrastive",4,"以为","yiwei",4586,16,"yiwei",NA,"correct",1,"constrained"
306,"condition1","1","yiwei_unclear",104,"以为","yiwei",4036,17,"yiwei",NA,"correct",1,"unconstrained"
306,"condition1","1","juede_unclear",111,"觉得","juede",3400,18,"juede",NA,"correct",1,"unconstrained"
306,"condition1","1","juede_unclear",113,"觉得","juede",3116,19,"juede",NA,"correct",1,"unconstrained"
306,"condition1","1","yiwei_unclear",106,"觉得","juede",5050,20,"yiwei",NA,"incorrect",0,"unconstrained"
306,"condition1","2","juede_unclear",112,"觉得","juede",3801,22,"juede",NA,"correct",1,"unconstrained"
306,"condition1","2","yiwei_unclear",107,"以为","yiwei",3901,24,"yiwei",NA,"correct",1,"unconstrained"
306,"condition1","2","juede_unclear",115,"觉得","juede",2917,25,"juede",NA,"correct",1,"unconstrained"
306,"condition1","2","juede_contrastive",15,"以为","yiwei",9247,26,"juede",NA,"incorrect",0,"constrained"
306,"condition1","2","yiwei_unclear",102,"觉得","juede",4354,27,"yiwei",NA,"incorrect",0,"unconstrained"
306,"condition1","2","yiwei_contrastive",7,"以为","yiwei",2703,28,"yiwei",NA,"correct",1,"constrained"
306,"condition1","2","yiwei_contrastive",1,"觉得","juede",3386,29,"yiwei",NA,"incorrect",0,"constrained"
306,"condition1","2","juede_contrastive",11,"觉得","juede",2871,30,"juede",NA,"correct",1,"constrained"
306,"condition1","3","yiwei_contrastive",6,"以为","yiwei",2421,31,"yiwei",NA,"correct",1,"constrained"
306,"condition1","3","yiwei_unclear",108,"以为","yiwei",4871,32,"yiwei",NA,"correct",1,"unconstrained"
306,"condition1","3","juede_contrastive",14,"觉得","juede",2704,33,"juede",NA,"correct",1,"constrained"
306,"condition1","3","yiwei_unclear",109,"以为","yiwei",4660,34,"yiwei",NA,"correct",1,"unconstrained"
306,"condition1","3","yiwei_contrastive",10,"以为","yiwei",3482,35,"yiwei",NA,"correct",1,"constrained"
306,"condition1","3","juede_unclear",117,"以为","yiwei",3421,38,"juede",NA,"incorrect",0,"unconstrained"
306,"condition1","3","juede_unclear",114,"以为","yiwei",8157,39,"juede",NA,"incorrect",0,"unconstrained"
306,"condition1","3","juede_contrastive",13,"觉得","juede",5275,40,"juede",NA,"correct",1,"constrained"
306,"condition1","4","juede_contrastive",20,"觉得","juede",4924,41,"juede",NA,"correct",1,"constrained"
306,"condition1","4","juede_contrastive",16,"觉得","juede",3020,42,"juede",NA,"correct",1,"constrained"
306,"condition1","4","yiwei_contrastive",8,"以为","yiwei",5993,43,"yiwei",NA,"correct",1,"constrained"
306,"condition1","4","juede_unclear",116,"觉得","juede",3289,44,"juede",NA,"correct",1,"unconstrained"
306,"condition1","4","yiwei_unclear",103,"以为","yiwei",4608,46,"yiwei",NA,"correct",1,"unconstrained"
306,"condition1","4","yiwei_unclear",110,"觉得","juede",8893,47,"yiwei",NA,"incorrect",0,"unconstrained"
306,"condition1","4","yiwei_contrastive",2,"以为","yiwei",4419,49,"yiwei",NA,"correct",1,"constrained"
306,"condition1","4","juede_unclear",119,"觉得","juede",3452,50,"juede",NA,"correct",1,"unconstrained"
364,"condition1","0","yiwei_unclear",103,"以为","yiwei",3620,1,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","0","yiwei_contrastive",10,"觉得","juede",5271,3,"yiwei",NA,"incorrect",0,"constrained"
364,"condition1","0","yiwei_contrastive",9,"以为","yiwei",2623,4,"yiwei",NA,"correct",1,"constrained"
364,"condition1","0","juede_unclear",113,"觉得","juede",3196,5,"juede",NA,"correct",1,"unconstrained"
364,"condition1","0","juede_contrastive",11,"觉得","juede",4634,6,"juede",NA,"correct",1,"constrained"
364,"condition1","0","juede_contrastive",12,"觉得","juede",2895,7,"juede",NA,"correct",1,"constrained"
364,"condition1","0","juede_unclear",114,"觉得","juede",3741,8,"juede",NA,"correct",1,"unconstrained"
364,"condition1","0","yiwei_unclear",108,"觉得","juede",4567,10,"yiwei",NA,"incorrect",0,"unconstrained"
364,"condition1","1","yiwei_unclear",102,"以为","yiwei",4977,11,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","1","juede_unclear",119,"觉得","juede",2585,12,"juede",NA,"correct",1,"unconstrained"
364,"condition1","1","yiwei_contrastive",4,"以为","yiwei",3650,13,"yiwei",NA,"correct",1,"constrained"
364,"condition1","1","juede_contrastive",18,"觉得","juede",5587,14,"juede",NA,"correct",1,"constrained"
364,"condition1","1","yiwei_unclear",107,"以为","yiwei",2711,16,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","1","juede_unclear",120,"觉得","juede",3225,17,"juede",NA,"correct",1,"unconstrained"
364,"condition1","1","juede_contrastive",15,"以为","yiwei",10636,18,"juede",NA,"incorrect",0,"constrained"
364,"condition1","1","yiwei_contrastive",1,"觉得","juede",3845,20,"yiwei",NA,"incorrect",0,"constrained"
364,"condition1","2","yiwei_contrastive",6,"觉得","juede",4226,21,"yiwei",NA,"incorrect",0,"constrained"
364,"condition1","2","juede_unclear",111,"觉得","juede",2337,22,"juede",NA,"correct",1,"unconstrained"
364,"condition1","2","juede_contrastive",17,"以为","yiwei",2976,23,"juede",NA,"incorrect",0,"constrained"
364,"condition1","2","juede_unclear",116,"觉得","juede",2604,24,"juede",NA,"correct",1,"unconstrained"
364,"condition1","2","yiwei_unclear",110,"以为","yiwei",3816,25,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","2","yiwei_unclear",109,"以为","yiwei",2430,26,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","2","juede_contrastive",14,"以为","yiwei",1747,29,"juede",NA,"incorrect",0,"constrained"
364,"condition1","2","yiwei_contrastive",2,"以为","yiwei",2135,30,"yiwei",NA,"correct",1,"constrained"
364,"condition1","3","juede_contrastive",16,"觉得","juede",2318,31,"juede",NA,"correct",1,"constrained"
364,"condition1","3","yiwei_contrastive",7,"觉得","juede",2619,32,"yiwei",NA,"incorrect",0,"constrained"
364,"condition1","3","yiwei_unclear",106,"觉得","juede",4686,33,"yiwei",NA,"incorrect",0,"unconstrained"
364,"condition1","3","juede_unclear",118,"觉得","juede",2638,35,"juede",NA,"correct",1,"unconstrained"
364,"condition1","3","juede_unclear",115,"觉得","juede",3470,37,"juede",NA,"correct",1,"unconstrained"
364,"condition1","3","yiwei_contrastive",8,"以为","yiwei",2090,38,"yiwei",NA,"correct",1,"constrained"
364,"condition1","3","yiwei_unclear",105,"以为","yiwei",2095,39,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","3","juede_contrastive",13,"以为","yiwei",8147,40,"juede",NA,"incorrect",0,"constrained"
364,"condition1","4","yiwei_contrastive",5,"觉得","juede",2403,41,"yiwei",NA,"incorrect",0,"constrained"
364,"condition1","4","yiwei_unclear",104,"以为","yiwei",3941,42,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","4","juede_unclear",112,"觉得","juede",3658,43,"juede",NA,"correct",1,"unconstrained"
364,"condition1","4","yiwei_unclear",101,"以为","yiwei",1983,44,"yiwei",NA,"correct",1,"unconstrained"
364,"condition1","4","juede_contrastive",19,"觉得","juede",4370,46,"juede",NA,"correct",1,"constrained"
364,"condition1","4","juede_unclear",117,"以为","yiwei",4108,47,"juede",NA,"incorrect",0,"unconstrained"
364,"condition1","4","juede_contrastive",20,"觉得","juede",2926,48,"juede",NA,"correct",1,"constrained"
364,"condition1","4","yiwei_contrastive",3,"以为","yiwei",5726,50,"yiwei",NA,"correct",1,"constrained"
370,"condition1","0","yiwei_unclear",107,"以为","yiwei",3569,1,"yiwei",NA,"correct",1,"unconstrained"
370,"condition1","0","juede_contrastive",11,"觉得","juede",2969,2,"juede",NA,"correct",1,"constrained"
370,"condition1","0","yiwei_unclear",110,"以为","yiwei",2798,3,"yiwei",NA,"correct",1,"unconstrained"
370,"condition1","0","yiwei_contrastive",1,"觉得","juede",3696,6,"yiwei",NA,"incorrect",0,"constrained"
370,"condition1","0","juede_unclear",116,"觉得","juede",3443,7,"juede",NA,"correct",1,"unconstrained"
370,"condition1","0","yiwei_contrastive",9,"以为","yiwei",2384,8,"yiwei",NA,"correct",1,"constrained"
370,"condition1","0","juede_unclear",111,"觉得","juede",3840,9,"juede",NA,"correct",1,"unconstrained"
370,"condition1","0","juede_contrastive",13,"以为","yiwei",5078,10,"juede",NA,"incorrect",0,"constrained"
370,"condition1","1","yiwei_unclear",101,"以为","yiwei",2640,11,"yiwei",NA,"correct",1,"unconstrained"
370,"condition1","1","yiwei_unclear",104,"觉得","juede",4664,13,"yiwei",NA,"incorrect",0,"unconstrained"
370,"condition1","1","juede_unclear",119,"觉得","juede",2085,15,"juede",NA,"correct",1,"unconstrained"
370,"condition1","1","juede_contrastive",15,"觉得","juede",5468,16,"juede",NA,"correct",1,"constrained"
370,"condition1","1","yiwei_contrastive",8,"以为","yiwei",2633,17,"yiwei",NA,"correct",1,"constrained"
370,"condition1","1","yiwei_contrastive",6,"觉得","juede",2242,18,"yiwei",NA,"incorrect",0,"constrained"
370,"condition1","1","juede_unclear",120,"觉得","juede",3128,19,"juede",NA,"correct",1,"unconstrained"
370,"condition1","1","juede_contrastive",17,"觉得","juede",3127,20,"juede",NA,"correct",1,"constrained"
370,"condition1","2","juede_contrastive",16,"觉得","juede",3165,21,"juede",NA,"correct",1,"constrained"
370,"condition1","2","yiwei_contrastive",7,"觉得","juede",1823,22,"yiwei",NA,"incorrect",0,"constrained"
370,"condition1","2","juede_unclear",112,"觉得","juede",2407,23,"juede",NA,"correct",1,"unconstrained"
370,"condition1","2","juede_unclear",117,"以为","yiwei",4229,24,"juede",NA,"incorrect",0,"unconstrained"
370,"condition1","2","yiwei_unclear",108,"以为","yiwei",2603,25,"yiwei",NA,"correct",1,"unconstrained"
370,"condition1","2","juede_contrastive",14,"以为","yiwei",1672,26,"juede",NA,"incorrect",0,"constrained"
370,"condition1","2","yiwei_contrastive",10,"以为","yiwei",2206,29,"yiwei",NA,"correct",1,"constrained"
370,"condition1","2","yiwei_unclear",105,"以为","yiwei",3179,30,"yiwei",NA,"correct",1,"unconstrained"
370,"condition1","3","yiwei_unclear",102,"以为","yiwei",2025,31,"yiwei",NA,"correct",1,"unconstrained"
